Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,,,,,,,,,,,
2019-06-05,43.94294738769531,44.532740098731665,43.60592612989416,44.361819813753506,119093600,86.92500305175781,87.5999984741211,85.76249694824219,87.4800033569336,84796000,119.54833221435547,119.58633620917988,118.00920304231123,118.71225882526045,24926100
2019-06-06,44.58810806274414,44.64829069389747,43.84906358901815,44.07294488700183,90105200,87.71800231933594,88.0,86.30650329589844,86.885498046875,73786000,121.43898010253906,121.58149326448594,119.32980560158265,120.12787495937289,21459000
2019-06-07,45.77490997314453,46.20100405058157,44.72051272277109,44.89865096861275,122737600,90.20149993896484,90.3125,87.97450256347656,88.18499755859375,96164000,124.84028625488281,125.64785863091264,121.85704089071118,122.7406212724769,33885600
2019-06-10,46.35987854003906,47.031514995760524,46.12877565173632,46.174515032887804,104883600,93.03150177001953,94.24349975585938,90.9000015258789,91.0999984741211,107420000,125.98033905029297,127.38645032454737,125.41028649468348,125.790311867064,26477100
2019-06-11,46.89670181274414,47.183171656953654,46.60542000392578,46.9087390707771,107731600,93.18499755859375,94.68499755859375,92.9000015258789,94.1624984741211,80854000,125.50534057617188,127.5385074181186,124.72626946530166,127.19647867381713,23913700
2019-06-12,46.74745178222656,47.175951736196694,46.554866666528,46.68967514554033,73012800,92.76599884033203,93.25,92.21900177001953,92.6989974975586,53566000,124.92578125,125.38181470314787,124.18472145224393,124.84026319868808,17092500
2019-06-13,46.73782730102539,47.37335570394663,46.605428458411204,46.870229816895666,86698400,93.51499938964844,94.15450286865234,93.11100006103516,93.33599853515625,55916000,125.71434783935547,126.36039402314927,124.99227916683053,125.39131025041648,17200800
2019-06-14,46.39839553833008,46.60301424899511,45.811012560410255,46.1119256701433,75046000,93.4834976196289,93.80000305175781,92.94999694824219,93.19999694824219,57024000,125.83786010742188,127.11096147093366,125.06829905182212,125.65734292212446,17821700
2019-06-17,46.675235748291016,46.932819142316106,46.26117900108184,46.436911234747264,58676400,94.30149841308594,94.78450012207031,93.77249908447266,93.82499694824219,52686000,126.21790313720703,127.05396215131195,125.91387113422793,126.00888475941986,14517800
2019-06-18,47.77296447753906,48.21590769265927,46.99300004944819,47.19521277723059,106204000,95.06849670410156,96.08350372314453,94.989501953125,95.06749725341797,77914000,128.41256713867188,128.48857513085284,126.90194634881124,127.49099016691086,25934500
2019-06-19,47.63333511352539,48.11720569072316,47.4985266431686,48.06905665994832,84496800,95.43949890136719,95.97899627685547,94.62349700927734,95.39199829101562,57906000,128.9160919189453,129.1441013710617,127.12994055981788,128.26053575002982,23744400
2019-06-20,48.016117095947266,48.29295575901034,47.671870499520736,48.23517910466595,86056000,95.90950012207031,96.76000213623047,95.29000091552734,96.66649627685547,64344000,130.11318969726562,130.78775151038232,128.94459772216248,130.58822873558864,33042600
2019-06-21,47.852413177490234,48.3507271244026,47.70075177221147,47.857228816473004,191202400,95.56500244140625,96.29750061035156,95.37899780273438,95.80500030517578,78672000,130.13218688964844,130.85424096219913,129.64765232087575,129.76165704363638,36727900
2019-06-24,47.804264068603516,48.184618706855936,47.70556368008582,47.79463279139126,72881600,95.69499969482422,95.84300231933594,95.06500244140625,95.63300323486328,45660000,130.9017791748047,131.49082304647388,130.16071930494874,130.16071930494874,20628800
